Vb,Vs,V,SOC,I,Vbnext,Vsnext,Vnext,SOCnext,Inext
0.32244386793332663,0.3893263917396373,3.8877382235756457,0.3279369048422338,2.913121105944166,0.3385253874736597,0.4047667568095248,3.8957779182217926,0.3439657666033738,2.8851951170051926
0.3385253874736597,0.4047667568095248,3.8957779182217926,0.3439657666033738,2.8851951170051926,0.3544527450960798,0.4200591062465312,3.904138002767856,0.3598409712387141,2.8575368343612433
0.6697416263453894,0.4543538524135705,3.7600913906501066,0.6520519082456188,1.0,0.6637071913085649,0.7142824008481921,4.200000000004326,0.6678609145364954,2.845621132357821
0.6637071913085649,0.7142824008481921,4.200000000004326,0.6678609145364954,2.845621132357821,0.6763328740082649,0.729106188935562,4.160525433385102,0.6806671268175716,2.305118210593714
0.6763328740082649,0.729106188935562,4.160525433385102,0.6806671268175716,2.305118210593714,0.6890219151346016,0.7412893303909495,4.174527457804172,0.6933146185913035,2.2765485192717594
0.6890219151346016,0.7412893303909495,4.174527457804172,0.6933146185913035,2.2765485192717594,0.7015893155844086,0.7533556808647224,4.189864732394846,0.705840867992153,2.2547248921529017
0.7015893155844086,0.7533556808647224,4.189864732394846,0.705840867992153,2.2547248921529017,0.713901069581568,0.7643915543536751,4.2000000000000055,0.7180478343957215,2.197253952642355
0.7456320715152255,0.6521856838271594,3.9340947796279044,0.7379573543041779,1.0,0.7457320319573206,0.7833509156444709,4.200000000146192,0.7488216569416264,1.9555744747407433
0.7457320319573206,0.7833509156444709,4.200000000146192,0.7488216569416264,1.9555744747407433,0.7554166238314894,0.7963624577441675,4.199999999999996,0.758779490005614,1.7924099515177863
0.7554166238314894,0.7963624577441675,4.199999999999996,0.758779490005614,1.7924099515177863,0.7650016273161382,0.8040542531651812,4.199999999999992,0.7682090050131846,1.697312701362693
0.7650016273161382,0.8040542531651812,4.199999999999992,0.7682090050131846,1.697312701362693,0.7741114533277489,0.8111738590262891,4.200000000000004,0.7771553749809531,1.6103465941983317
0.7741114533277489,0.8111738590262891,4.200000000000004,0.7771553749809531,1.6103465941983317,0.7827587052593247,0.8179420394683152,4.199999999999995,0.7856482994670445,1.5287264074965115
0.3756385151895941,0.0839916029204691,3.4778595334727815,0.3516856623023058,1.0,0.36425143741499366,0.4141833751635521,3.9128752638620883,0.3683523289689725,3.0
0.36425143741499366,0.4141833751635521,3.9128752638620883,0.3683523289689725,3.0,0.3788889720852637,0.44352108474286317,3.9211328371229963,0.3841971835600128,2.8520738263872603
0.3788889720852637,0.44352108474286317,3.9211328371229963,0.3841971835600128,2.8520738263872603,0.39442939316216874,0.4584419244163397,3.9269192929098855,0.3996867186457289,2.7881163154288906
0.39442939316216874,0.4584419244163397,3.9269192929098855,0.3996867186457289,2.7881163154288906,0.40982083944148817,0.4732197287718433,3.9363778741757582,0.41502776674112013,2.76138865717041
0.40982083944148817,0.4732197287718433,3.9363778741757582,0.41502776674112013,2.76138865717041,0.42506473903705516,0.4878558689857046,3.9461158449031575,0.43022175128376366,2.7349172176758434
0.8430858478255683,0.4966066087562113,3.79347388898749,0.8146296362464459,1.0,0.8212358782638369,0.8325564018408949,4.200000000001411,0.8221656286724341,1.3564786366778336
0.8212358782638369,0.8325564018408949,4.200000000001411,0.8221656286724341,1.3564786366778336,0.8264129067645551,0.8517850907433618,4.199999999999601,0.8284967148376294,1.1395955097351227
0.8264129067645551,0.8517850907433618,4.199999999999601,0.8284967148376294,1.1395955097351227,0.832458845072273,0.8572725525362233,4.199999999999993,0.8344967856760253,1.0800127509112396
0.832458845072273,0.8572725525362233,4.199999999999993,0.8344967856760253,1.0800127509112396,0.8382724722071923,0.8619676545745816,4.2,0.8402185487590325,1.029917354941313
0.8382724722071923,0.8619676545745816,4.2,0.8402185487590325,1.029917354941313,0.8438221830031182,0.8664385548578234,4.1999999999999975,0.845679657247111,0.9829995278541267
0.2564805881498252,0.20387701779790424,3.602735538206894,0.2521602763996258,1.0,0.2636962819926928,0.3261665633848859,3.85604106546519,0.26882694306629235,3.0
0.2636962819926928,0.3261665633848859,3.85604106546519,0.26882694306629235,3.0,0.2798672114608625,0.3483732943680127,3.869361425062972,0.28549359067740343,2.9999965700000004
0.2798672114608625,0.3483732943680127,3.869361425062972,0.28549359067740343,2.9999965700000004,0.2963518364740783,0.3642746240795373,3.875517378673868,0.3019303098635267,2.958609453502189
0.2963518364740783,0.3642746240795373,3.875517378673868,0.3019303098635267,2.958609453502189,0.3126834814830846,0.37995514236006545,3.8830478683861216,0.3182084780754811,2.930070278151802
0.3126834814830846,0.37995514236006545,3.8830478683861216,0.3182084780754811,2.930070278151802,0.3288585668018858,0.39548534283225867,3.890897799344722,0.3343305992406766,2.901981809735187
0.5981551291113065,0.1510593207017243,3.5603141501735664,0.5614353159576677,1.0,0.574670745995798,0.6164490499283718,4.09495053326697,0.5781019826243344,3.0
0.574670745995798,0.6164490499283718,4.09495053326697,0.5781019826243344,3.0,0.5873072222685888,0.6436299029417079,4.074626636860225,0.5919329831720199,2.489580098583373
0.5873072222685888,0.6436299029417079,4.074626636860225,0.5919329831720199,2.489580098583373,0.60084968804682,0.65663244384202,4.0832524620302895,0.60543110512,2.4296619506364014
0.60084968804682,0.65663244384202,4.0832524620302895,0.60543110512,2.4296619506364014,0.6142623319825067,0.669510338769798,4.095759946146644,0.6187998303177221,2.406370535590027
0.6142623319825067,0.669510338769798,4.095759946146644,0.6187998303177221,2.406370535590027,0.6275463985839296,0.682264782615993,4.1085435671874135,0.6320403991984148,2.3833023985246506
0.7004811235280044,0.06833040166994025,3.451549243015634,0.6485628188716985,1.0,0.6625954051021828,0.6946669594547988,4.1894781317276175,0.6652294299828098,2.9999900000000004
0.6625954051021828,0.6946669594547988,4.1894781317276175,0.6652294299828098,2.9999900000000004,0.6739657375871916,0.7268334279306126,4.162907387494347,0.6783077414144707,2.354096057698933
0.6739657375871916,0.7268334279306126,4.162907387494347,0.6783077414144707,2.354096057698933,0.6866774707414628,0.7390383567049539,4.171750252218175,0.6909778509127236,2.280619709685496
0.6866774707414628,0.7390383567049539,4.171750252218175,0.6909778509127236,2.280619709685496,0.6992673456871146,0.7511262856383828,4.186971329807887,0.7035265012182974,2.2587570550032976
0.6992673456871146,0.7511262856383828,4.186971329807887,0.7035265012182974,2.2587570550032976,0.7116705600026019,0.7626518657029261,4.2,0.7158576357578044,2.219604217111261
0.45013673642207985,0.41990610835068776,3.734882368139473,0.4476539061351053,1.0,0.4587131062482977,0.5201627086742328,3.9895511494003646,0.4637599393364278,2.899085976238038
0.4587131062482977,0.5201627086742328,3.9895511494003646,0.4637599393364278,2.899085976238038,0.4734883109793145,0.5343488404304265,3.9793994811701534,0.47848676372219745,2.6508283894385647
0.4734883109793145,0.5343488404304265,3.9793994811701534,0.47848676372219745,2.6508283894385647,0.4881218764894535,0.5483989799824742,3.9901321607175575,0.4930724126744821,2.625416811411227
0.4881218764894535,0.5483989799824742,3.9901321607175575,0.4930724126744821,2.625416811411227,0.5026151605716285,0.5623144309900184,4.001060018281692,0.5075182395402499,2.6002488358381997
0.5026151605716285,0.5623144309900184,4.001060018281692,0.5075182395402499,2.6002488358381997,0.5169695080026142,0.5760964846148982,4.012173118389965,0.521825584692901,2.5753221274771847
0.5057572263967726,0.2828591999193393,3.6505813459838397,0.4874506940370055,1.0,0.4997203072685103,0.5532582746864907,4.029958108764784,0.5041173607036722,3.0
0.4997203072685103,0.5532582746864907,4.029958108764784,0.5041173607036722,3.0,0.5136739828828251,0.5729323488615007,4.011036962199571,0.5185408505331107,2.5962281692989273
0.5136739828828251,0.5729323488615007,4.011036962199571,0.5185408505331107,2.5962281692989273,0.5279223173681389,0.5866126161732647,4.020847355154591,0.5327425298718562,2.556302280974176
0.5279223173681389,0.5866126161732647,4.020847355154591,0.5327425298718562,2.556302280974176,0.5420340633572095,0.6001617406386668,4.032275336336243,0.5468080679635663,2.531796856507789
0.5420340633572095,0.6001617406386668,4.032275336336243,0.5468080679635663,2.531796856507789,0.5560105302253412,0.6135809794294975,4.043881501778332,0.56073876989609,2.5075263478542693
0.6458540554538663,0.053018920869626326,3.4224638224760184,0.5971647254190311,1.0,0.6110279826174222,0.6451619423213415,4.12741415202888,0.6138313920856977,3.0
0.6110279826174222,0.6451619423213415,4.12741415202888,0.6138313920856977,3.0,0.6228930958636492,0.6777970025283196,4.109359746407275,0.6274023333832384,2.4427694335573027
0.6228930958636492,0.6777970025283196,4.109359746407275,0.6274023333832384,2.4427694335573027,0.6360944255626523,0.6904720081115503,4.117000573563823,0.6405604362775479,2.3684585209756976
0.6360944255626523,0.6904720081115503,4.117000573563823,0.6405604362775479,2.3684585209756976,0.6491692036444217,0.7030255075668701,4.13032621807975,0.6535924019387932,2.3457538190241634
0.6491692036444217,0.7030255075668701,4.13032621807975,0.6535924019387932,2.3457538190241634,0.6621186432679493,0.7154586656858067,4.144044534548349,0.666499439553564,2.3232667706587655
0.7777365484578074,0.449926273225909,3.7567472502132215,0.7508136119642246,1.0,0.7595412637247463,0.7845405837686866,4.200000000016208,0.7615944486209476,1.9405505982101834
0.7595412637247463,0.7845405837686866,4.200000000016208,0.7615944486209476,1.9405505982101834,0.7678131467997291,0.805613289563173,4.200000000000001,0.7709176585248378,1.6781777827002
0.7678131467997291,0.805613289563173,4.200000000000001,0.7709176585248378,1.6781777827002,0.7767331076666626,0.813196910798704,4.199999999999992,0.7797278663127849,1.5858374018304617
0.7767331076666626,0.813196910798704,4.199999999999992,0.7797278663127849,1.5858374018304617,0.7852459355856797,0.8198912367041689,4.199999999999999,0.7880913413349483,1.505425503989416
0.7852459355856797,0.8198912367041689,4.199999999999999,0.7880913413349483,1.505425503989416,0.7933334232377132,0.8262463377390216,4.199999999999995,0.7960365487157373,1.4301373285420136
0.8027302522034725,0.5717248785807817,3.858476704520274,0.7837578664253867,1.0,0.7907348246955633,0.8131195335617645,4.200000000018285,0.7925732725441116,1.5867731013704736
0.7907348246955633,0.8131195335617645,4.200000000018285,0.7925732725441116,1.5867731013704736,0.7977358054730036,0.829242173944528,4.199999999999907,0.8003234118465444,1.3950250744379504
0.7977358054730036,0.829242173944528,4.199999999999907,0.8003234118465444,1.3950250744379504,0.8051705675202571,0.8355630213305815,4.2,0.8076666884952347,1.3217897967642336
0.8051705675202571,0.8355630213305815,4.2,0.8076666884952347,1.3217897967642336,0.812275877457354,0.8412097010402197,4.200000000000002,0.8146522016719837,1.2573923718148674
0.812275877457354,0.8412097010402197,4.200000000000002,0.8146522016719837,1.2573923718148674,0.8190401636818564,0.8465852612048681,4.200000000000002,0.8213024323395335,1.1970415201589153
0.7167462389277154,0.771208052823698,4.060684955542561,0.7212191675319501,1.0,0.728704088386689,0.7760848687059307,4.200000000198035,0.7325954543258711,2.047731622905738
0.728704088386689,0.7760848687059307,4.200000000198035,0.7325954543258711,2.047731622905738,0.7397124014442328,0.784423455710612,4.200000000000003,0.7433845037714808,1.9420289002097295
0.7397124014442328,0.784423455710612,4.200000000000003,0.7433845037714808,1.9420289002097295,0.750130621508545,0.7924964681386067,4.200000000000005,0.7536101128012177,1.8406096253526694
0.750130621508545,0.7924964681386067,4.200000000000005,0.7536101128012177,1.8406096253526694,0.760006470586984,0.8001737171012575,4.200000000000002,0.7633053916664433,1.7451501957406093
0.760006470586984,0.8001737171012575,4.200000000000002,0.7633053916664433,1.7451501957406093,0.7693729203843599,0.8074736228982915,4.200000000000001,0.7725021169704577,1.6554105547226052
0.4044862002589119,0.17297070250330046,3.5795917600968687,0.38547191817472415,1.0,0.3977786543954877,0.45086461698371116,3.9403390318864324,0.4021385848413909,3.0
0.3977786543954877,0.45086461698371116,3.9403390318864324,0.4021385848413909,3.0,0.41240130587843343,0.4756973145333815,3.940398621919542,0.4175997836262982,2.7830157812833174
0.41240130587843343,0.4756973145333815,3.940398621919542,0.4175997836262982,2.7830157812833174,0.4276204684052159,0.49030970392121953,3.9477840015828978,0.4327691120999099,2.73047912525011
0.4276204684052159,0.49030970392121953,3.9477840015828978,0.4327691120999099,2.73047912525011,0.4426937358082027,0.50478201488129,3.957826574061488,0.4477930231728164,2.7043039931231823
0.4426937358082027,0.50478201488129,3.957826574061488,0.4477930231728164,2.7043039931231823,0.45762250667861804,0.5191155902443519,3.9681106833172985,0.46267291085665563,2.67837978309104
0.4693247514552573,0.08116096282494821,3.4733431167429862,0.4374450032594162,1.0,0.4504265612406541,0.4952959792819514,3.976900041927988,0.4541116699260829,3.0
0.4504265612406541,0.4952959792819514,3.976900041927988,0.4541116699260829,3.0,0.46412695848686236,0.5253607159146528,3.976500355798362,0.46915606430523743,2.707990988247804
0.46412695848686236,0.5253607159146528,3.976500355798362,0.46915606430523743,2.707990988247804,0.47885026452499535,0.5394970181275309,3.983296716153312,0.4838311599366111,2.6415172136472527
0.47885026452499535,0.5394970181275309,3.983296716153312,0.4838311599366111,2.6415172136472527,0.4934324288575099,0.5534978058166807,3.9941020491697494,0.4983655760207306,2.616194895141549
0.4934324288575099,0.5534978058166807,3.9941020491697494,0.4983655760207306,2.616194895141549,0.5078748045080418,0.5673643780620077,4.005098549140762,0.5127606611508536,2.591115323422113
0.8572044117776575,0.6817985451615572,3.963390006260529,0.8427983929176129,1.0,0.8474786833095527,0.8609146274011422,4.2000000005077025,0.8485821724215192,1.0410803107031452
0.8474786833095527,0.8609146274011422,4.2000000005077025,0.8485821724215192,1.0410803107031452,0.8519883608379301,0.8726728927040907,4.199999999999958,0.85368717377916,0.9189002443753289
0.8519883608379301,0.8726728927040907,4.199999999999958,0.85368717377916,0.9189002443753289,0.8568974743689659,0.8770124871236159,4.199999999999998,0.8585495129165006,0.8752210447212946
0.8568974743689659,0.8770124871236159,4.199999999999998,0.8585495129165006,0.8752210447212946,0.8616182917478792,0.880873023130178,4.200000000000001,0.8631996757049255,0.8370293019164514
0.8616182917478792,0.880873023130178,4.200000000000001,0.8631996757049255,0.8370293019164514,0.8661367216111816,0.8845651553058803,4.199999999999997,0.8676502420451814,0.8011019412460663
0.6533321128606889,0.6344361171313861,3.9169434559075826,0.6517801917299583,1.0,0.6612872045322077,0.7146603755981826,4.16249224590693,0.6656707233040151,2.50029568333023
0.6612872045322077,0.7146603755981826,4.16249224590693,0.6656707233040151,2.50029568333023,0.6741204776295879,0.7269819986387189,4.157284000221502,0.6784619747717268,2.302425264188093
0.6741204776295879,0.7269819986387189,4.157284000221502,0.6784619747717268,2.302425264188093,0.6868307274027858,0.7391855031729406,4.171931032672455,0.6911306057461309,2.2803535753927666
0.6868307274027858,0.7391855031729406,4.171931032672455,0.6911306057461309,2.2803535753927666,0.6994191331874678,0.751272021519412,4.187159615790231,0.7036777917013969,2.258493471947895
0.6994191331874678,0.751272021519412,4.187159615790231,0.7036777917013969,2.258493471947895,0.7118163666944519,0.7627655756265077,4.199999999999998,0.7160008063539642,2.2181426374621265
0.12184550968618606,0.10569114037274849,3.5093198333795277,0.12051875731757318,1.0,0.13189774408407964,0.19627986688197152,3.7776299517936227,0.13718542398423983,3.0
0.13189774408407964,0.19627986688197152,3.7776299517936227,0.13718542398423983,3.0,0.1482174563967239,0.2168238195818105,3.7916703147517237,0.15385207159535091,2.9999965700000004
0.1482174563967239,0.2168238195818105,3.7916703147517237,0.15385207159535091,2.9999965700000004,0.16486590648995905,0.2336938403549333,3.802346915261655,0.17051871920646203,2.9999965700000004
0.16486590648995905,0.2336938403549333,3.802346915261655,0.17051871920646203,2.9999965700000004,0.18153159960131668,0.25037115533476567,3.812378528372047,0.18718536681757308,2.9999965700000004
0.18153159960131668,0.25037115533476567,3.812378528372047,0.18718536681757308,2.9999965700000004,0.19819819714682074,0.2670383624727795,3.8220730586116423,0.2038520144286842,2.9999965700000004
0.7554379304265869,0.34393853923095297,3.6856669945583174,0.7216416378348715,1.0,0.7319348922103169,0.7594951069544276,4.200000000083265,0.7341984024397638,2.2602176288806515
0.7319348922103169,0.7594951069544276,4.200000000083265,0.7341984024397638,2.2602176288806515,0.7413773907799625,0.7849141747278304,4.200000000000409,0.744953050720866,1.9358366905984037
0.7413773907799625,0.7849141747278304,4.200000000000409,0.744953050720866,1.9358366905984037,0.7516502362212131,0.7936430855572246,4.200000000000002,0.7550990933842725,1.8262876794131704
0.7516502362212131,0.7936430855572246,4.200000000000002,0.7550990933842725,1.8262876794131704,0.7614449665909054,0.8012921998117323,4.1999999999999975,0.7647176050970974,1.7313321083084705
0.7614449665909054,0.8012921998117323,4.1999999999999975,0.7647176050970974,1.7313321083084705,0.7707374978421945,0.8085387126349718,4.1999999999999975,0.7738420976126753,1.642408652804034
0.5130709629860074,0.40381867440620006,3.723750164322089,0.5040981129887584,1.0,0.5158216001741553,0.5749943427488728,4.050000458990694,0.5206814356059863,2.9849980711010438
0.5158216001741553,0.5749943427488728,4.050000458990694,0.5206814356059863,2.9849980711010438,0.5300493470028809,0.5886548432148396,4.0225515774665315,0.5348625947010297,2.552608637107797
0.5300493470028809,0.5886548432148396,4.0225515774665315,0.5348625947010297,2.552608637107797,0.5441407026944345,0.602184390323963,4.034006104055525,0.5489078092617856,2.528138620936067
0.5441407026944345,0.602184390323963,4.034006104055525,0.5489078092617856,2.528138620936067,0.5580969747321108,0.615584239432496,4.045639434858672,0.5628183824903739,2.503903181145943
0.5580969747321108,0.615584239432496,4.045639434858672,0.5628183824903739,2.503903181145943,0.5719194580653776,0.6288556338615358,4.057458659869086,0.5765956050960436,2.4799000690205135
0.8179551575924925,0.6861034108753964,3.9677309088001484,0.8071262224685977,1.0,0.8127127113287547,0.8347420397644527,4.20000000000039,0.8145219719141681,1.3312349002026689
0.8127127113287547,0.8347420397644527,4.20000000000039,0.8145219719141681,1.3312349002026689,0.8189548101848544,0.8462250320071002,4.200000000000024,0.8211945034030331,1.2010556679957267
0.8189548101848544,0.8462250320071002,4.200000000000024,0.8211945034030331,1.2010556679957267,0.825379634166412,0.8516262628887641,4.199999999999997,0.8275352600624053,1.1413361986869537
0.825379634166412,0.8516262628887641,4.199999999999997,0.8275352600624053,1.1413361986869537,0.8315229064468996,0.8565513775474001,4.200000000000001,0.8335784855085797,1.0877805803114144
0.8315229064468996,0.8565513775474001,4.200000000000001,0.8335784855085797,1.0877805803114144,0.8373817935594758,0.8612528901635398,4.200000000000001,0.8393423178824208,1.037489827291387
0.6840023774104799,0.01220344889811885,3.3254636638718513,0.6288277802261776,1.0,0.6430312038153122,0.6730233404977789,4.161221203206965,0.6454944468928444,3.0
0.6430312038153122,0.6730233404977789,4.161221203206965,0.6454944468928444,3.0,0.6543939118247865,0.7080419117372677,4.142145046259202,0.6588000021879689,2.3949999531224013
0.6543939118247865,0.7080419117372677,4.142145046259202,0.6588000021879689,2.3949999531224013,0.6672932659429238,0.7204269812109744,4.149686972587055,0.671657118298735,2.3142808999378888
0.6672932659429238,0.7204269812109744,4.149686972587055,0.671657118298735,2.3142808999378888,0.6800689632657126,0.7326933239649353,4.16405372015312,0.6843909825194359,2.2920955597261594
0.6800689632657126,0.7326933239649353,4.16405372015312,0.6843909825194359,2.2920955597261594,0.6927221892015771,0.7448420781464986,4.178962831152325,0.697002776376961,2.2701228943545195
0.4403106055675195,0.17827414109993467,3.5838610033679137,0.41878964779133915,1.0,0.43122786462027035,0.48271293592528003,3.96618027926429,0.4354563144580058,3.0
0.43122786462027035,0.48271293592528003,3.96618027926429,0.4354563144580058,3.0,0.4455116176159714,0.507487550494801,3.9622182032914566,0.4506016780292605,2.726165442825832
0.4455116176159714,0.507487550494801,3.9622182032914566,0.4506016780292605,2.726165442825832,0.4604133754878421,0.5217951898411749,3.970069867270018,0.465454641166676,2.6735333647347908
0.4604133754878421,0.5217951898411749,3.970069867270018,0.465454641166676,2.6735333647347908,0.47517228096519615,0.5359656721784174,3.980619012238021,0.4801652196694672,2.647904130502406
0.47517228096519615,0.5359656721784174,3.980619012238021,0.4801652196694672,2.647904130502406,0.4897897034708087,0.5500003123317554,3.9913746621075252,0.49473477847633274,2.622520585235792
0.8890847235794703,0.14586456816071924,3.5553045084289825,0.8280443274816526,1.0,0.8365521353321823,0.8281727635464619,4.2000000365401995,0.8358639406308922,1.4075303668631332
0.8365521353321823,0.8281727635464619,4.2000000365401995,0.8358639406308922,1.4075303668631332,0.8397898731399709,0.8617858458446856,4.200000000026505,0.8415963942315526,1.0318416481188513
0.8397898731399709,0.8617858458446856,4.200000000026505,0.8415963942315526,1.0318416481188513,0.8451672332436954,0.8674631043608162,4.200000000000009,0.8469983848808145,0.9723583168671525
